times 	 signal 	 freqs 	 dft
5918.0000000000	0.1404814678	0.1369907407	3.2011853463
5919.0000000000	0.3144814678	0.1370138889	1.4820438339
5920.0000000000	0.3784814678	0.1370370370	0.8170742549
5921.0000000000	0.2734814678	0.1370601852	1.3947428934
5922.0000000000	0.1824814678	0.1370833333	3.3695305746
5923.0000000000	0.0694814678	0.1371064815	1.7645884375
5924.0000000000	0.2674814678	0.1371296296	0.8147948212
5925.0000000000	0.3974814678	0.1371527778	3.1437563896
5926.0000000000	0.3884814678	0.1371759259	2.6370719473
5927.0000000000	0.3694814678	0.1371990741	1.2596438327
5928.0000000000	0.1794814678	0.1372222222	0.2178948529
5929.0000000000	0.1674814678	0.1372453704	0.1455165495
5930.0000000000	0.2594814678	0.1372685185	1.9829629925
5931.0000000000	0.3794814678	0.1372916667	3.4552456415
5932.0000000000	0.3444814678	0.1373148148	2.6291697034
5933.0000000000	0.1714814678	0.1373379630	1.7623824397
5934.0000000000	0.2104814678	0.1373611111	0.2420136380
5935.0000000000	0.2044814678	0.1373842593	2.8788880563
5936.0000000000	0.2284814678	0.1374074074	3.6970096431
5937.0000000000	0.3454814678	0.1374305556	1.3731303768
5938.0000000000	0.3744814678	0.1374537037	1.1910444124
5939.0000000000	0.2654814678	0.1374768519	1.2152859520
5940.0000000000	0.2724814678	0.1375000000	1.4818150910
5941.0000000000	0.2394814678	0.1375231481	2.8426915786
5942.0000000000	0.2684814678	0.1375462963	1.8358891234
5943.0000000000	0.3334814678	0.1375694444	2.4112911835
5944.0000000000	0.3394814678	0.1375925926	2.7835827839
5945.0000000000	0.3104814678	0.1376157407	2.4752926641
5946.0000000000	0.2614814678	0.1376388889	2.4706960069
5947.0000000000	0.2584814678	0.1376620370	2.1047835590
5948.0000000000	0.3594814678	0.1376851852	1.7962946074
5949.0000000000	0.3634814678	0.1377083333	3.1325259639
5950.0000000000	0.4074814678	0.1377314815	1.2563752692
5951.0000000000	0.3254814678	0.1377546296	2.3221107678
5952.0000000000	0.2434814678	0.1377777778	5.0187258269
5953.0000000000	0.2374814678	0.1378009259	3.7172591071
5954.0000000000	0.2514814678	0.1378240741	1.8089636195
5955.0000000000	0.3974814678	0.1378472222	1.3575964433
5956.0000000000	0.4664814678	0.1378703704	1.6921259042
5957.0000000000	0.3674814678	0.1378935185	0.7503814724
5958.0000000000	0.2584814678	0.1379166667	1.3943219739
5959.0000000000	0.1624814678	0.1379398148	0.9259389238
5960.0000000000	0.3634814678	0.1379629630	1.1080120589
5961.0000000000	0.4234814678	0.1379861111	0.7573285691
5962.0000000000	0.3564814678	0.1380092593	1.1174246513
5963.0000000000	0.3654814678	0.1380324074	1.3409787981
5964.0000000000	0.2374814678	0.1380555556	2.9566933467
5965.0000000000	0.2494814678	0.1380787037	2.1771313350
5966.0000000000	0.3024814678	0.1381018519	1.9384947432
5967.0000000000	0.3714814678	0.1381250000	2.1893382941
5968.0000000000	0.4504814678	0.1381481481	1.9777889592
5969.0000000000	0.3664814678	0.1381712963	3.4143239257
5970.0000000000	0.2894814678	0.1381944444	1.4370378543
5971.0000000000	0.3504814678	0.1382175926	2.6109015701
5972.0000000000	0.3904814678	0.1382407407	2.8686079761
5973.0000000000	0.3444814678	0.1382638889	1.9087141171
5974.0000000000	0.3064814678	0.1382870370	1.8908405418
5975.0000000000	0.3804814678	0.1383101852	2.1622457380
5976.0000000000	0.4194814678	0.1383333333	2.1024933014
5977.0000000000	0.3174814678	0.1383564815	1.3917676782
5978.0000000000	0.3164814678	0.1383796296	3.9278265197
5979.0000000000	0.3154814678	0.1384027778	2.3818418422
5980.0000000000	0.3144814678	0.1384259259	3.6487244032
5981.0000000000	0.3134814678	0.1384490741	2.7100450051
5982.0000000000	0.3124814678	0.1384722222	3.1487935465
5983.0000000000	0.3114814678	0.1384953704	3.6521120995
5984.0000000000	0.3104814678	0.1385185185	0.9648341669
5985.0000000000	0.3654814678	0.1385416667	3.3133020000
5986.0000000000	0.4314814678	0.1385648148	1.8627316647
5987.0000000000	0.5254814678	0.1385879630	2.2475681031
5988.0000000000	0.4254814678	0.1386111111	1.7720131683
5989.0000000000	0.2424814678	0.1386342593	2.4202037512
5990.0000000000	0.3374814678	0.1386574074	1.3204481391
5991.0000000000	0.4114814678	0.1386805556	3.1221129618
5992.0000000000	0.4454814678	0.1387037037	1.5864969303
5993.0000000000	0.4074814678	0.1387268519	2.7064496908
5994.0000000000	0.2424814678	0.1387500000	2.4795195754
5995.0000000000	0.2694814678	0.1387731481	2.0482732375
5996.0000000000	0.3624814678	0.1387962963	2.6731286854
5997.0000000000	0.4904814678	0.1388194444	3.7665271269
5998.0000000000	0.5204814678	0.1388425926	3.0611714451
5999.0000000000	0.4404814678	0.1388657407	3.0070862600
6000.0000000000	0.3534814678	0.1388888889	0.6426829287
6001.0000000000	0.2674814678	0.1389120370	0.8159562646
6002.0000000000	0.3144814678	0.1389351852	1.1909259317
6003.0000000000	0.4274814678	0.1389583333	1.4085602242
6004.0000000000	0.4624814678	0.1389814815	2.2045443708
6005.0000000000	0.3084814678	0.1390046296	3.6804656289
6006.0000000000	0.2834814678	0.1390277778	3.2210406423
6007.0000000000	0.3554814678	0.1390509259	2.7061636044
6008.0000000000	0.3596243249	0.1390740741	1.9798877744
6009.0000000000	0.3637671820	0.1390972222	0.6400904548
6010.0000000000	0.3679100392	0.1391203704	1.6839621276
6011.0000000000	0.3720528963	0.1391435185	3.8470647060
6012.0000000000	0.3761957535	0.1391666667	4.6045188351
6013.0000000000	0.3803386106	0.1391898148	2.4801883849
6014.0000000000	0.3844814678	0.1392129630	1.4664458157
6015.0000000000	0.3524814678	0.1392361111	2.2848663603
6016.0000000000	0.3074814678	0.1392592593	0.7611514819
6017.0000000000	0.3544814678	0.1392824074	1.4133197093
6018.0000000000	0.4314814678	0.1393055556	1.1961773317
6019.0000000000	0.4214814678	0.1393287037	3.5010855244
6020.0000000000	0.4024814678	0.1393518519	2.9344431309
6021.0000000000	0.4514814678	0.1393750000	1.9226565084
6022.0000000000	0.3344814678	0.1393981481	1.9959409564
6023.0000000000	0.2934814678	0.1394212963	1.1096668250
6024.0000000000	0.4114814678	0.1394444444	1.2846305150
6025.0000000000	0.2794814678	0.1394675926	1.5224670501
6026.0000000000	0.2964814678	0.1394907407	2.9300712094
6027.0000000000	0.3194814678	0.1395138889	0.4992968631
6028.0000000000	0.3344814678	0.1395370370	1.3505122317
6029.0000000000	0.4224814678	0.1395601852	1.9745390068
6030.0000000000	0.4214814678	0.1395833333	0.4726950151
6031.0000000000	0.4794814678	0.1396064815	2.0627994804
6032.0000000000	0.3474814678	0.1396296296	3.3847348571
6033.0000000000	0.2864814678	0.1396527778	3.4696117033
6034.0000000000	0.4454814678	0.1396759259	2.4563421837
6035.0000000000	0.2794814678	0.1396990741	2.1422291964
6036.0000000000	0.2364814678	0.1397222222	3.3948440523
6037.0000000000	0.3444814678	0.1397453704	2.1404812590
6038.0000000000	0.3154814678	0.1397685185	2.5147714991
6039.0000000000	0.3394814678	0.1397916667	2.6549572516
6040.0000000000	0.3994814678	0.1398148148	4.2758763886
6041.0000000000	0.5004814678	0.1398379630	2.0811978891
6042.0000000000	0.3934814678	0.1398611111	0.5829373145
6043.0000000000	0.2354814678	0.1398842593	0.5628466254
6044.0000000000	0.3614814678	0.1399074074	3.9391631321
6045.0000000000	0.4064814678	0.1399305556	2.8715165982
6046.0000000000	0.3574814678	0.1399537037	2.6751495218
6047.0000000000	0.3484814678	0.1399768519	2.2105865474
6048.0000000000	0.2964814678	0.1400000000	2.4802815618
6049.0000000000	0.2524814678	0.1400231481	3.2487324751
6050.0000000000	0.2854814678	0.1400462963	1.2627987288
6051.0000000000	0.3284814678	0.1400694444	1.6732758953
6052.0000000000	0.3174814678	0.1400925926	2.6576972096
6053.0000000000	0.3554814678	0.1401157407	2.1453338084
6054.0000000000	0.3354814678	0.1401388889	2.2103939722
6055.0000000000	0.2374814678	0.1401620370	3.0944795031
6056.0000000000	0.3184814678	0.1401851852	2.7784646369
6057.0000000000	0.3204814678	0.1402083333	2.8951247982
6058.0000000000	0.3294814678	0.1402314815	2.2878894342
6059.0000000000	0.2844814678	0.1402546296	1.0850859271
6060.0000000000	0.3504814678	0.1402777778	2.3539185366
6061.0000000000	0.3254814678	0.1403009259	4.0595527576
6062.0000000000	0.2264814678	0.1403240741	3.8434272336
6063.0000000000	0.2934814678	0.1403472222	0.9338412678
6064.0000000000	0.3044814678	0.1403703704	1.7063358887
6065.0000000000	0.2934814678	0.1403935185	3.7214773610
6066.0000000000	0.2994814678	0.1404166667	2.5445848389
6067.0000000000	0.3144814678	0.1404398148	2.2774082010
6068.0000000000	0.2544814678	0.1404629630	0.6355560856
6069.0000000000	0.3294814678	0.1404861111	2.1579004179
6070.0000000000	0.4034814678	0.1405092593	2.4249353776
6071.0000000000	0.3574814678	0.1405324074	0.5259411647
6072.0000000000	0.3014814678	0.1405555556	1.3085575205
6073.0000000000	0.2824814678	0.1405787037	1.4154100114
6074.0000000000	0.2124814678	0.1406018519	2.1663926072
6075.0000000000	0.2834814678	0.1406250000	1.2471905875
6076.0000000000	0.2994814678	0.1406481481	0.9633837051
6077.0000000000	0.3394814678	0.1406712963	1.0509098443
6078.0000000000	0.2584814678	0.1406944444	0.4936730733
6079.0000000000	0.2244814678	0.1407175926	0.8932388555
6080.0000000000	0.3164814678	0.1407407407	2.1834049178
6081.0000000000	0.3474814678	0.1407638889	3.5264968450
6082.0000000000	0.3024814678	0.1407870370	3.1203628752
6083.0000000000	0.2884814678	0.1408101852	1.8104370789
6084.0000000000	0.2264814678	0.1408333333	1.1456907463
6085.0000000000	0.1694814678	0.1408564815	2.1637990132
6086.0000000000	0.3024814678	0.1408796296	5.3495925799
6087.0000000000	0.3864814678	0.1409027778	5.8735840444
6088.0000000000	0.2944814678	0.1409259259	4.9650925284
6089.0000000000	0.1764814678	0.1409490741	3.1959013311
6090.0000000000	0.2084814678	0.1409722222	1.4635084195
6091.0000000000	0.2314814678	0.1409953704	2.1799301630
6092.0000000000	0.2534814678	0.1410185185	1.9704819879
6093.0000000000	0.3324814678	0.1410416667	2.5178422870
6094.0000000000	0.2764814678	0.1410648148	3.7003435531
6095.0000000000	0.1484814678	0.1410879630	4.3946200941
6096.0000000000	0.1344814678	0.1411111111	3.3175925525
6097.0000000000	0.2734814678	0.1411342593	3.2421908047
6098.0000000000	0.3044814678	0.1411574074	3.1402789002
6099.0000000000	0.2584814678	0.1411805556	1.0577596377
6100.0000000000	0.2204814678	0.1412037037	2.2869414320
6101.0000000000	0.1634814678	0.1412268519	2.9256438734
6102.0000000000	0.1044814678	0.1412500000	1.0581445599
6103.0000000000	0.2024814678	0.1412731481	3.0951328443
6104.0000000000	0.3074814678	0.1412962963	5.7339853664
6105.0000000000	0.2024814678	0.1413194444	4.5326137623
6106.0000000000	0.1514814678	0.1413425926	1.7567342512
6107.0000000000	0.1424814678	0.1413657407	3.2042318782
6108.0000000000	0.1874814678	0.1413888889	2.4271747454
6109.0000000000	0.2344814678	0.1414120370	1.6771425562
6110.0000000000	0.2104814678	0.1414351852	3.2594813832
6111.0000000000	0.2184814678	0.1414583333	2.6998488626
6112.0000000000	0.1844814678	0.1414814815	1.1930478352
6113.0000000000	0.0964814678	0.1415046296	1.3028881288
6114.0000000000	0.1284814678	0.1415277778	1.8326308399
6115.0000000000	0.1714814678	0.1415509259	2.9967723149
6116.0000000000	0.2224814678	0.1415740741	1.8247978754
6117.0000000000	0.2594814678	0.1415972222	4.2682203522
6118.0000000000	0.1444814678	0.1416203704	4.4586465265
6119.0000000000	0.0654814678	0.1416435185	3.3593113998
6120.0000000000	0.2154814678	0.1416666667	3.4579148105
6121.0000000000	0.2004814678	0.1416898148	4.6880292976
6122.0000000000	0.1724814678	0.1417129630	4.0526915492
6123.0000000000	0.1954814678	0.1417361111	4.0025965178
6124.0000000000	0.1624814678	0.1417592593	4.6647697465
6125.0000000000	0.0294814678	0.1417824074	5.4378721564
6126.0000000000	0.0324814678	0.1418055556	6.6291224498
6127.0000000000	0.2174814678	0.1418287037	5.2467098132
6128.0000000000	0.2224814678	0.1418518519	4.4930722101
6129.0000000000	0.1304814678	0.1418750000	3.7582533391
6130.0000000000	0.0894814678	0.1418981481	1.9140291491
6131.0000000000	0.1144814678	0.1419212963	2.9743762892
6132.0000000000	0.1124814678	0.1419444444	4.1431814092
6133.0000000000	0.1344814678	0.1419675926	3.7289004108
6134.0000000000	0.2564814678	0.1419907407	3.1178454332
6135.0000000000	0.1224814678	0.1420138889	5.3705046869
6136.0000000000	-0.0045185322	0.1420370370	3.9792734064
6137.0000000000	0.0084814678	0.1420601852	3.4282651813
6138.0000000000	0.0134814678	0.1420833333	2.8022741621
6139.0000000000	0.1314814678	0.1421064815	0.9323415846
6140.0000000000	0.1034814678	0.1421296296	2.3652328318
6141.0000000000	0.1314814678	0.1421527778	3.0547650417
6142.0000000000	0.0604814678	0.1421759259	6.0818567043
6143.0000000000	0.0064814678	0.1421990741	6.5783405251
6144.0000000000	0.0414814678	0.1422222222	5.5372177783
6145.0000000000	0.0494814678	0.1422453704	3.9245759055
6146.0000000000	0.1084814678	0.1422685185	1.8896816525
6147.0000000000	0.0124814678	0.1422916667	1.3711268295
6148.0000000000	-0.0325185322	0.1423148148	2.9244017851
6149.0000000000	0.0164814678	0.1423379630	4.9760630360
6150.0000000000	0.0334814678	0.1423611111	2.1097400007
6151.0000000000	-0.0075185322	0.1423842593	1.5673793951
6152.0000000000	-0.0095185322	0.1424074074	3.3610005280
6153.0000000000	-0.0035185322	0.1424305556	4.6411342096
6154.0000000000	-0.0115185322	0.1424537037	3.0192091559
6155.0000000000	-0.0215185322	0.1424768519	2.5961416461
6156.0000000000	-0.0365185322	0.1425000000	0.8981021650
6157.0000000000	0.0114814678	0.1425231481	2.9440934243
6158.0000000000	-0.0435185322	0.1425462963	2.2016600392
6159.0000000000	-0.0515185322	0.1425694444	2.8694793380
6160.0000000000	-0.0275185322	0.1425925926	0.9543962467
6161.0000000000	-0.0565185322	0.1426157407	1.3406040360
6162.0000000000	-0.0385185322	0.1426388889	1.1134647840
6163.0000000000	-0.0145185322	0.1426620370	2.6614330451
6164.0000000000	-0.1175185322	0.1426851852	4.2924484636
6165.0000000000	-0.0735185322	0.1427083333	4.3682379971
6166.0000000000	-0.0175185322	0.1427314815	1.2486153105
6167.0000000000	-0.0535185322	0.1427546296	0.3497643515
6168.0000000000	-0.0845185322	0.1427777778	3.4246826749
6169.0000000000	-0.0135185322	0.1428009259	4.0601769566
6170.0000000000	-0.0665185322	0.1428240741	3.1285207322
6171.0000000000	-0.1945185322	0.1428472222	3.5371471855
6172.0000000000	-0.1285185322	0.1428703704	2.8284198789
6173.0000000000	-0.0315185322	0.1428935185	2.9371102474
6174.0000000000	-0.0675185322	0.1429166667	5.7405020693
6175.0000000000	-0.1235185322	0.1429398148	5.1183977859
6176.0000000000	-0.0765185322	0.1429629630	2.6214088727
6177.0000000000	-0.0405185322	0.1429861111	4.1286404535
6178.0000000000	-0.1055185322	0.1430092593	5.3724909271
6179.0000000000	-0.0715185322	0.1430324074	8.2238173871
6180.0000000000	-0.0245185322	0.1430555556	6.3927438188
6181.0000000000	-0.1765185322	0.1430787037	4.1106706686
6182.0000000000	-0.2175185322	0.1431018519	2.4726887114
6183.0000000000	-0.1925185322	0.1431250000	3.8630707460
6184.0000000000	-0.1315185322	0.1431481481	1.0317635802
6185.0000000000	-0.1425185322	0.1431712963	4.6196194941
6186.0000000000	-0.1745185322	0.1431944444	0.9993779586
6187.0000000000	-0.0405185322	0.1432175926	2.0628086042
6188.0000000000	-0.1865185322	0.1432407407	5.3427051531
6189.0000000000	-0.2085185322	0.1432638889	3.7533950225
6190.0000000000	-0.0575185322	0.1432870370	4.9829455300
6191.0000000000	-0.1435185322	0.1433101852	6.8083813441
6192.0000000000	-0.2205185322	0.1433333333	6.9437071906
6193.0000000000	-0.1995185322	0.1433564815	4.8542470275
6194.0000000000	-0.1845185322	0.1433796296	5.8888443170
6195.0000000000	-0.2575185322	0.1434027778	4.5187270183
6196.0000000000	-0.2535185322	0.1434259259	4.1891389000
6197.0000000000	-0.1815185322	0.1434490741	2.9938495588
6198.0000000000	-0.2025185322	0.1434722222	4.8193622485
6199.0000000000	-0.1925185322	0.1434953704	2.7977133395
6200.0000000000	-0.1985185322	0.1435185185	2.2976016390
6201.0000000000	-0.2485185322	0.1435416667	1.9205599619
6202.0000000000	-0.2665185322	0.1435648148	2.2439824500
6203.0000000000	-0.2375185322	0.1435879630	1.7722389437
6204.0000000000	-0.2175185322	0.1436111111	2.8594282400
6205.0000000000	-0.2345185322	0.1436342593	5.4202427581
6206.0000000000	-0.2595185322	0.1436574074	4.4164726301
6207.0000000000	-0.3045185322	0.1436805556	2.1863609597
6208.0000000000	-0.3245185322	0.1437037037	5.1373194231
6209.0000000000	-0.3165185322	0.1437268519	3.1377252627
6210.0000000000	-0.2335185322	0.1437500000	3.4421708946
6211.0000000000	-0.2065185322	0.1437731481	2.9553728089
6212.0000000000	-0.3115185322	0.1437962963	1.4066656813
6213.0000000000	-0.2765185322	0.1438194444	2.0231253750
6214.0000000000	-0.2935185322	0.1438425926	3.3076929463
6215.0000000000	-0.2885185322	0.1438657407	3.5449910593
6216.0000000000	-0.2405185322	0.1438888889	1.5246668583
6217.0000000000	-0.2275185322	0.1439120370	1.6041208303
6218.0000000000	-0.3295185322	0.1439351852	2.6984673916
6219.0000000000	-0.3765185322	0.1439583333	2.2526949422
6220.0000000000	-0.3315185322	0.1439814815	1.7191848797
6221.0000000000	-0.3095185322	0.1440046296	0.9792447450
6222.0000000000	-0.2075185322	0.1440277778	0.9796030307
6223.0000000000	-0.2745185322	0.1440509259	1.2149831879
6224.0000000000	-0.3355185322	0.1440740741	2.1057850355
6225.0000000000	-0.3475185322	0.1440972222	2.0724823226
6226.0000000000	-0.3125185322	0.1441203704	0.8843416706
6227.0000000000	-0.2475185322	0.1441435185	1.6391846370
6228.0000000000	-0.3765185322	0.1441666667	1.8109369341
6229.0000000000	-0.3975185322	0.1441898148	3.1032742934
6230.0000000000	-0.3155185322	0.1442129630	3.4191145976
6231.0000000000	-0.3755185322	0.1442361111	1.2096244008
6232.0000000000	-0.3975185322	0.1442592593	1.3662739424
6233.0000000000	-0.3065185322	0.1442824074	2.3194551617
6234.0000000000	-0.2455185322	0.1443055556	1.5558795683
6235.0000000000	-0.3505185322	0.1443287037	1.5689418905
6236.0000000000	-0.5215185322	0.1443518519	0.0699693870
6237.0000000000	-0.3265185322	0.1443750000	2.6701688848
6238.0000000000	-0.3115185322	0.1443981481	4.2151988179
6239.0000000000	-0.4365185322	0.1444212963	6.7753498563
6240.0000000000	-0.3905185322	0.1444444444	6.2233594124
6241.0000000000	-0.4135185322	0.1444675926	3.4940188477
6242.0000000000	-0.3635185322	0.1444907407	4.6179284909
6243.0000000000	-0.4005185322	0.1445138889	5.7117290536
6244.0000000000	-0.4235185322	0.1445370370	4.3661804518
6245.0000000000	-0.3545185322	0.1445601852	2.4318663880
6246.0000000000	-0.3335185322	0.1445833333	4.4738079349
6247.0000000000	-0.3845185322	0.1446064815	4.6213041272
6248.0000000000	-0.4315185322	0.1446296296	3.7431254344
6249.0000000000	-0.4035185322	0.1446527778	1.8184912588
6250.0000000000	-0.4025185322	0.1446759259	2.8416218004
6251.0000000000	-0.4475185322	0.1446990741	3.6182027643
6252.0000000000	-0.4395185322	0.1447222222	6.6139257505
6253.0000000000	-0.3415185322	0.1447453704	9.2183061390
6254.0000000000	-0.3915185322	0.1447685185	6.6687938249
6255.0000000000	-0.4945185322	0.1447916667	5.9182841017
6256.0000000000	-0.4275185322	0.1448148148	3.7334850812
6257.0000000000	-0.3895185322	0.1448379630	5.2065582654
6258.0000000000	-0.3775185322	0.1448611111	5.2637843562
6259.0000000000	-0.4025185322	0.1448842593	4.2001133118
6260.0000000000	-0.4375185322	0.1449074074	5.1341566049
6261.0000000000	-0.4445185322	0.1449305556	4.3565999148
6262.0000000000	-0.4945185322	0.1449537037	2.4309449442
6263.0000000000	-0.4665185322	0.1449768519	4.1287228163
6264.0000000000	-0.4755185322	0.1450000000	6.8443417648
6265.0000000000	-0.4745185322	0.1450231481	4.1991060236
6266.0000000000	-0.4205185322	0.1450462963	2.9452652239
6267.0000000000	-0.4775185322	0.1450694444	4.0452047981
6268.0000000000	-0.4425185322	0.1450925926	5.3895979660
6269.0000000000	-0.4105185322	0.1451157407	2.6571855741
6270.0000000000	-0.4155185322	0.1451388889	3.1821304493
6271.0000000000	-0.4465185322	0.1451620370	4.6621808009
6272.0000000000	-0.4825185322	0.1451851852	2.3250125116
6273.0000000000	-0.4755185322	0.1452083333	3.0699651463
6274.0000000000	-0.4435185322	0.1452314815	3.2421369980
6275.0000000000	-0.5175185322	0.1452546296	1.8122015602
6276.0000000000	-0.5395185322	0.1452777778	3.2160369622
6277.0000000000	-0.4185185322	0.1453009259	6.2973332496
6278.0000000000	-0.4765185322	0.1453240741	5.6091261532
6279.0000000000	-0.4815185322	0.1453472222	5.7189753736
6280.0000000000	-0.3765185322	0.1453703704	3.3552503488
6281.0000000000	-0.4475185322	0.1453935185	1.8172415643
6282.0000000000	-0.5415185322	0.1454166667	1.8768520253
6283.0000000000	-0.4525185322	0.1454398148	1.1689040292
6284.0000000000	-0.4805185322	0.1454629630	0.6299193341
6285.0000000000	-0.5505185322	0.1454861111	0.5864201497
6286.0000000000	-0.4725185322	0.1455092593	2.9862479455
6287.0000000000	-0.4895185322	0.1455324074	2.8224425672
6288.0000000000	-0.5135185322	0.1455555556	4.6776498689
6289.0000000000	-0.5255185322	0.1455787037	5.2871315247
6290.0000000000	-0.5235185322	0.1456018519	6.0289595664
6291.0000000000	-0.5075185322	0.1456250000	6.1537785129
6292.0000000000	-0.4955185322	0.1456481481	1.0514647537
6293.0000000000	-0.4355185322	0.1456712963	1.0704513162
6294.0000000000	-0.4495185322	0.1456944444	3.2560986335
6295.0000000000	-0.5345185322	0.1457175926	5.3262874137
6296.0000000000	-0.5425185322	0.1457407407	3.9825864325
6297.0000000000	-0.5035185322	0.1457638889	4.7411764648
6298.0000000000	-0.5095185322	0.1457870370	3.8594945810
6299.0000000000	-0.4635185322	0.1458101852	2.2649199857
6300.0000000000	-0.4175185322	0.1458333333	6.0196222067
6301.0000000000	-0.5345185322	0.1458564815	9.0698757848
6302.0000000000	-0.6175185322	0.1458796296	10.5769216897
6303.0000000000	-0.5065185322	0.1459027778	8.3695833245
6304.0000000000	-0.4355185322	0.1459259259	0.4510274815
6305.0000000000	-0.4555185322	0.1459490741	1.9682113389
6306.0000000000	-0.5005185322	0.1459722222	4.3942383860
6307.0000000000	-0.5255185322	0.1459953704	1.9999530572
6308.0000000000	-0.5215185322	0.1460185185	6.1161550442
6309.0000000000	-0.5825185322	0.1460416667	7.9251031958
6310.0000000000	-0.5065185322	0.1460648148	3.6893885822
6311.0000000000	-0.4255185322	0.1460879630	6.2079230874
6312.0000000000	-0.5035185322	0.1461111111	8.3458585738
6313.0000000000	-0.5745185322	0.1461342593	4.1827697091
6314.0000000000	-0.5055185322	0.1461574074	6.7261749902
6315.0000000000	-0.4585185322	0.1461805556	5.0349628014
6316.0000000000	-0.5395185322	0.1462037037	5.9027192840
6317.0000000000	-0.6345185322	0.1462268519	8.0166094619
6318.0000000000	-0.6005185322	0.1462500000	3.9032616274
6319.0000000000	-0.4895185322	0.1462731481	3.6942270608
6320.0000000000	-0.5365185322	0.1462962963	5.6919944206
6321.0000000000	-0.5535185322	0.1463194444	5.5018059772
6322.0000000000	-0.4635185322	0.1463425926	7.4658901005
6323.0000000000	-0.5585185322	0.1463657407	6.8833931820
6324.0000000000	-0.5775185322	0.1463888889	2.4350225551
6325.0000000000	-0.4775185322	0.1464120370	5.6136666243
6326.0000000000	-0.4836613894	0.1464351852	5.2359705980
6327.0000000000	-0.4898042465	0.1464583333	2.3773027082
6328.0000000000	-0.4959471037	0.1464814815	6.8128561930
6329.0000000000	-0.5020899608	0.1465046296	4.1829213509
6330.0000000000	-0.5082328180	0.1465277778	3.1644927428
6331.0000000000	-0.5143756751	0.1465509259	3.4864865173
6332.0000000000	-0.5205185322	0.1465740741	0.8011503369
6333.0000000000	-0.5205185322	0.1465972222	1.3800622764
6334.0000000000	-0.5795185322	0.1466203704	4.4464795262
6335.0000000000	-0.5405185322	0.1466435185	5.0105103224
6336.0000000000	-0.5295185322	0.1466666667	4.9862305910
6337.0000000000	-0.5795185322	0.1466898148	3.9787945276
6338.0000000000	-0.5842328180	0.1467129630	4.6384511772
6339.0000000000	-0.5889471037	0.1467361111	3.3356495891
6340.0000000000	-0.5936613894	0.1467592593	3.4348365160
6341.0000000000	-0.5983756751	0.1467824074	5.2649201531
6342.0000000000	-0.6030899608	0.1468055556	6.2687906055
6343.0000000000	-0.6078042465	0.1468287037	7.0933384958
6344.0000000000	-0.6125185322	0.1468518519	5.2306710771
6345.0000000000	-0.5675185322	0.1468750000	1.6546941605
6346.0000000000	-0.4855185322	0.1468981481	2.0729113693
6347.0000000000	-0.5185185322	0.1469212963	2.9101868547
6348.0000000000	-0.5075185322	0.1469444444	6.7908561017
6349.0000000000	-0.5295185322	0.1469675926	9.3420241707
6350.0000000000	-0.5215185322	0.1469907407	9.7367580996
6351.0000000000	-0.4925185322	0.1470138889	7.9399880476
6352.0000000000	-0.5505185322	0.1470370370	7.2259134309
6353.0000000000	-0.5845185322	0.1470601852	2.4651791596
6354.0000000000	-0.5955185322	0.1470833333	3.0557092247
6355.0000000000	-0.5815185322	0.1471064815	4.0553054210
6356.0000000000	-0.5965185322	0.1471296296	5.7424383616
6357.0000000000	-0.5825185322	0.1471527778	5.7842200356
6358.0000000000	-0.5505185322	0.1471759259	4.2066370389
6359.0000000000	-0.4995185322	0.1471990741	5.6980439975
6360.0000000000	-0.5305185322	0.1472222222	4.0000099940
6361.0000000000	-0.5905185322	0.1472453704	1.1112249045
6362.0000000000	-0.5015185322	0.1472685185	4.3035106085
6363.0000000000	-0.4705185322	0.1472916667	5.1190651843
6364.0000000000	-0.5705185322	0.1473148148	5.6323973155
6365.0000000000	-0.6065185322	0.1473379630	5.9919424375
6366.0000000000	-0.5975185322	0.1473611111	5.5972703072
6367.0000000000	-0.5585185322	0.1473842593	3.7392403402
6368.0000000000	-0.5375185322	0.1474074074	4.3725194563
6369.0000000000	-0.5145185322	0.1474305556	4.2097211926
6370.0000000000	-0.5095185322	0.1474537037	0.9799056314
6371.0000000000	-0.5195185322	0.1474768519	2.4664035311
6372.0000000000	-0.5445185322	0.1475000000	4.0624111575
6373.0000000000	-0.5355185322	0.1475231481	1.2795678216
6374.0000000000	-0.4415185322	0.1475462963	2.1125733450
6375.0000000000	-0.5185185322	0.1475694444	4.3211734616
6376.0000000000	-0.5545185322	0.1475925926	1.1101845973
6377.0000000000	-0.5665185322	0.1476157407	2.9880728684
6378.0000000000	-0.5885185322	0.1476388889	5.9023605721
6379.0000000000	-0.5075185322	0.1476620370	6.5660756214
6380.0000000000	-0.5375185322	0.1476851852	6.9875785374
6381.0000000000	-0.5275185322	0.1477083333	5.3151822525
6382.0000000000	-0.5075185322	0.1477314815	4.6847994057
6383.0000000000	-0.5145185322	0.1477546296	4.2566890966
6384.0000000000	-0.5085185322	0.1477777778	2.5284567380
6385.0000000000	-0.4865185322	0.1478009259	3.6028738192
6386.0000000000	-0.4925185322	0.1478240741	4.8014934063
6387.0000000000	-0.5115185322	0.1478472222	1.2685239724
6388.0000000000	-0.6025185322	0.1478703704	3.1018592839
6389.0000000000	-0.5325185322	0.1478935185	6.2087678843
6390.0000000000	-0.4615185322	0.1479166667	5.2534236373
