times 	 signal 	 freqs 	 dft
149.0000000000	0.3549408142	0.0034490741	6.6672581960
150.0000000000	0.3449408142	0.0034722222	40.4838001772
151.0000000000	0.3519408142	0.0034953704	15.5027494341
152.0000000000	0.3549408142	0.0035185185	28.0544828709
153.0000000000	0.3589408142	0.0035416667	23.7108327146
154.0000000000	0.3639408142	0.0035648148	28.3744467613
155.0000000000	0.3629408142	0.0035879630	17.9314589609
156.0000000000	0.3639408142	0.0036111111	11.7614745417
157.0000000000	0.3649408142	0.0036342593	16.0989909532
158.0000000000	0.3699408142	0.0036574074	25.1658310655
159.0000000000	0.3819408142	0.0036805556	19.6434305536
160.0000000000	0.3899408142	0.0037037037	16.1977034008
161.0000000000	0.3809408142	0.0037268519	31.2407490848
162.0000000000	0.3839408142	0.0037500000	10.4821928138
163.0000000000	0.3849408142	0.0037731481	27.4039644185
164.0000000000	0.3919408142	0.0037962963	17.9692668196
165.0000000000	0.3919408142	0.0038194444	16.7440512031
166.0000000000	0.3839408142	0.0038425926	12.3931250466
167.0000000000	0.3789408142	0.0038657407	6.8968525496
168.0000000000	0.3729408142	0.0038888889	17.8547601360
169.0000000000	0.3919408142	0.0039120370	31.3479124290
170.0000000000	0.3899408142	0.0039351852	11.5254502201
171.0000000000	0.3939408142	0.0039583333	48.7818826243
172.0000000000	0.3949408142	0.0039814815	44.7107401888
173.0000000000	0.3879408142	0.0040046296	69.7788605197
174.0000000000	0.3789408142	0.0040277778	193.9430372416
175.0000000000	0.3949408142	0.0040509259	126.5379627874
176.0000000000	0.4109408142	0.0040740741	47.8820911170
177.0000000000	0.4279408142	0.0040972222	58.4097729135
178.0000000000	0.3969408142	0.0041203704	44.1890224201
179.0000000000	0.4019408142	0.0041435185	33.4871594359
180.0000000000	0.3899408142	0.0041666667	61.3748523726
181.0000000000	0.4119408142	0.0041898148	51.7923213513
182.0000000000	0.3929408142	0.0042129630	59.3392370497
183.0000000000	0.4269408142	0.0042361111	41.8020548304
184.0000000000	0.4079408142	0.0042592593	26.9533280003
185.0000000000	0.4119408142	0.0042824074	47.5060270151
186.0000000000	0.3989408142	0.0043055556	20.1690246357
187.0000000000	0.4039408142	0.0043287037	47.0579255554
188.0000000000	0.4099408142	0.0043518519	62.5216401740
189.0000000000	0.4109408142	0.0043750000	36.5947774556
190.0000000000	0.4299408142	0.0043981481	52.3070773536
191.0000000000	0.4269408142	0.0044212963	78.5143197709
192.0000000000	0.4499408142	0.0044444444	65.3677889075
193.0000000000	0.4289408142	0.0044675926	52.4458809291
194.0000000000	0.4269408142	0.0044907407	41.6981014865
195.0000000000	0.4389408142	0.0045138889	77.3295931777
196.0000000000	0.4459408142	0.0045370370	69.6303895572
197.0000000000	0.4579408142	0.0045601852	26.7561930045
198.0000000000	0.4449408142	0.0045833333	32.3002836731
199.0000000000	0.4459408142	0.0046064815	15.2175870343
200.0000000000	0.4399408142	0.0046296296	21.8902251527
201.0000000000	0.4369408142	0.0046527778	50.4459634340
202.0000000000	0.4249408142	0.0046759259	35.1562157682
203.0000000000	0.4379408142	0.0046990741	57.1772897113
204.0000000000	0.4299408142	0.0047222222	76.7373789419
205.0000000000	0.4119408142	0.0047453704	46.3131084613
206.0000000000	0.4239408142	0.0047685185	19.1006859032
207.0000000000	0.4279408142	0.0047916667	64.2282070439
208.0000000000	0.4409408142	0.0048148148	78.9112170630
209.0000000000	0.4419408142	0.0048379630	53.4104507343
210.0000000000	0.4319408142	0.0048611111	141.9093912960
211.0000000000	0.4359408142	0.0048842593	42.8032323087
212.0000000000	0.4449408142	0.0049074074	59.0315450249
213.0000000000	0.4629408142	0.0049305556	43.7644193268
214.0000000000	0.4649408142	0.0049537037	32.6868554426
215.0000000000	0.4629408142	0.0049768519	28.3029006985
216.0000000000	0.4509408142	0.0050000000	6.7389310896
217.0000000000	0.4489408142	0.0050231481	31.5729683555
218.0000000000	0.4289408142	0.0050462963	42.9839581383
219.0000000000	0.4479408142	0.0050694444	16.7248965155
220.0000000000	0.4529408142	0.0050925926	13.7594990840
221.0000000000	0.4479408142	0.0051157407	34.5513160513
222.0000000000	0.4439408142	0.0051388889	12.1907017449
223.0000000000	0.4369408142	0.0051620370	14.9758386601
224.0000000000	0.4539408142	0.0051851852	12.0990348012
225.0000000000	0.4479408142	0.0052083333	20.0822341398
226.0000000000	0.4399408142	0.0052314815	34.3843852376
227.0000000000	0.4559408142	0.0052546296	8.4016961074
228.0000000000	0.4479408142	0.0052777778	29.2171492205
229.0000000000	0.4509408142	0.0053009259	40.0648718990
230.0000000000	0.4409408142	0.0053240741	9.1493869373
231.0000000000	0.4509408142	0.0053472222	44.2916009518
232.0000000000	0.4609408142	0.0053703704	13.8279224676
233.0000000000	0.4549408142	0.0053935185	11.4747476637
234.0000000000	0.4509408142	0.0054166667	19.7240430999
235.0000000000	0.4439408142	0.0054398148	35.5458096739
236.0000000000	0.4369408142	0.0054629630	29.3403052187
237.0000000000	0.4399408142	0.0054861111	10.3713758217
238.0000000000	0.4539408142	0.0055092593	32.5394239962
239.0000000000	0.4459408142	0.0055324074	7.5708757560
240.0000000000	0.4549408142	0.0055555556	15.5896936550
241.0000000000	0.4389408142	0.0055787037	15.8681522738
242.0000000000	0.4369408142	0.0056018519	28.7560042782
243.0000000000	0.4279408142	0.0056250000	15.7977589462
244.0000000000	0.4529408142	0.0056481481	12.8652107379
245.0000000000	0.4519408142	0.0056712963	17.4186746144
246.0000000000	0.4499408142	0.0056944444	17.5799338896
247.0000000000	0.4489408142	0.0057175926	13.8295033387
248.0000000000	0.4419408142	0.0057407407	11.0542253993
249.0000000000	0.4259408142	0.0057638889	9.9248224020
250.0000000000	0.4229408142	0.0057870370	8.5404668024
251.0000000000	0.4319408142	0.0058101852	9.9980206092
252.0000000000	0.4359408142	0.0058333333	5.7273643316
253.0000000000	0.4329408142	0.0058564815	4.9570217015
254.0000000000	0.4259408142	0.0058796296	7.3574985747
255.0000000000	0.4279408142	0.0059027778	10.9294441588
256.0000000000	0.4199408142	0.0059259259	12.3832405512
257.0000000000	0.4239408142	0.0059490741	8.0826896396
258.0000000000	0.4089408142	0.0059722222	7.7617447524
259.0000000000	0.4199408142	0.0059953704	9.9828337595
260.0000000000	0.4189408142	0.0060185185	10.5674471189
261.0000000000	0.4169408142	0.0060416667	12.7890557156
262.0000000000	0.4019408142	0.0060648148	5.0133300778
263.0000000000	0.3959408142	0.0060879630	4.1597936212
264.0000000000	0.4139408142	0.0061111111	5.9393141623
265.0000000000	0.4129408142	0.0061342593	6.0569211116
266.0000000000	0.4149408142	0.0061574074	5.0780696057
267.0000000000	0.4169408142	0.0061805556	12.4639802236
268.0000000000	0.4199408142	0.0062037037	9.0281800532
269.0000000000	0.4249408142	0.0062268519	9.2037308483
270.0000000000	0.4219408142	0.0062500000	21.9915895648
271.0000000000	0.4049408142	0.0062731481	3.8361141041
272.0000000000	0.4189408142	0.0062962963	15.0779063366
273.0000000000	0.4029408142	0.0063194444	14.1479898979
274.0000000000	0.4059408142	0.0063425926	13.3718193051
275.0000000000	0.4249408142	0.0063657407	7.7416248186
276.0000000000	0.4269408142	0.0063888889	11.9408614335
277.0000000000	0.4229408142	0.0064120370	13.3605089604
278.0000000000	0.4249408142	0.0064351852	12.7875912557
279.0000000000	0.4329408142	0.0064583333	6.6955489065
280.0000000000	0.4339408142	0.0064814815	6.2063452869
281.0000000000	0.4349408142	0.0065046296	7.6596369635
282.0000000000	0.4189408142	0.0065277778	5.1892288794
283.0000000000	0.4179408142	0.0065509259	9.3134898278
284.0000000000	0.3939408142	0.0065740741	2.8461274610
285.0000000000	0.3989408142	0.0065972222	3.3768587104
286.0000000000	0.3959408142	0.0066203704	2.3691629379
287.0000000000	0.3899408142	0.0066435185	8.8281944439
288.0000000000	0.3879408142	0.0066666667	12.7370169197
289.0000000000	0.3809408142	0.0066898148	1.3011787609
290.0000000000	0.3799408142	0.0067129630	6.8806098199
291.0000000000	0.3799408142	0.0067361111	5.8209974311
292.0000000000	0.3749408142	0.0067592593	6.0463627330
293.0000000000	0.3829408142	0.0067824074	10.4762457168
294.0000000000	0.3909408142	0.0068055556	6.1899315670
295.0000000000	0.3759408142	0.0068287037	8.0257834884
296.0000000000	0.3679408142	0.0068518519	10.0211412561
297.0000000000	0.3549408142	0.0068750000	3.5654742010
298.0000000000	0.3569408142	0.0068981481	9.4287364899
299.0000000000	0.3499408142	0.0069212963	6.5298549126
300.0000000000	0.3499408142	0.0069444444	7.7352503323
301.0000000000	0.3679408142	0.0069675926	12.9794281480
302.0000000000	0.3599408142	0.0069907407	3.3096740193
303.0000000000	0.3559408142	0.0070138889	2.9387774257
304.0000000000	0.3429408142	0.0070370370	2.9744488878
305.0000000000	0.3479408142	0.0070601852	0.5957378864
306.0000000000	0.3569408142	0.0070833333	3.4413725104
307.0000000000	0.3649408142	0.0071064815	1.7866606325
308.0000000000	0.3529408142	0.0071296296	10.2734760701
309.0000000000	0.3559408142	0.0071527778	6.6242194186
310.0000000000	0.3469408142	0.0071759259	13.7213561456
311.0000000000	0.3349408142	0.0071990741	8.9233851872
312.0000000000	0.3529408142	0.0072222222	3.1782070576
313.0000000000	0.3479408142	0.0072453704	5.6935967497
314.0000000000	0.3489408142	0.0072685185	1.8906843314
315.0000000000	0.3389408142	0.0072916667	5.5236881627
316.0000000000	0.3409408142	0.0073148148	0.1767686907
317.0000000000	0.3509408142	0.0073379630	3.0586787496
318.0000000000	0.3439408142	0.0073611111	1.2938247678
319.0000000000	0.3339408142	0.0073842593	2.8704406272
320.0000000000	0.3259408142	0.0074074074	6.3146059998
321.0000000000	0.3169408142	0.0074305556	2.9640349700
322.0000000000	0.3139408142	0.0074537037	4.5535595048
323.0000000000	0.3179408142	0.0074768519	9.0997327904
324.0000000000	0.3109408142	0.0075000000	1.0333150712
325.0000000000	0.3009408142	0.0075231481	8.5648464720
326.0000000000	0.2829408142	0.0075462963	9.9907397259
327.0000000000	0.2819408142	0.0075694444	2.7559870786
328.0000000000	0.2819408142	0.0075925926	6.4099595564
329.0000000000	0.2809408142	0.0076157407	3.1868242781
330.0000000000	0.2799408142	0.0076388889	15.8175996318
331.0000000000	0.2739408142	0.0076620370	11.8331433941
332.0000000000	0.2579408142	0.0076851852	7.6854910461
333.0000000000	0.2559408142	0.0077083333	5.4189531044
334.0000000000	0.2459408142	0.0077314815	1.4171244774
335.0000000000	0.2559408142	0.0077546296	4.7172241397
336.0000000000	0.2509408142	0.0077777778	5.1359833250
337.0000000000	0.2379408142	0.0078009259	3.2104950724
338.0000000000	0.2369408142	0.0078240741	2.7471270225
339.0000000000	0.2389408142	0.0078472222	1.9619271315
340.0000000000	0.2419408142	0.0078703704	3.3564467746
341.0000000000	0.2439408142	0.0078935185	6.3766640061
342.0000000000	0.2379408142	0.0079166667	8.9947567435
343.0000000000	0.2299408142	0.0079398148	3.3232129685
344.0000000000	0.2329408142	0.0079629630	4.9427526911
345.0000000000	0.2339408142	0.0079861111	0.3380041180
346.0000000000	0.2239408142	0.0080092593	2.5060012602
347.0000000000	0.2299408142	0.0080324074	0.8693163600
348.0000000000	0.2229408142	0.0080555556	4.3306613780
349.0000000000	0.2189408142	0.0080787037	3.6188925062
350.0000000000	0.2089408142	0.0081018519	5.1896724539
351.0000000000	0.1959408142	0.0081250000	3.3843072901
352.0000000000	0.1999408142	0.0081481481	1.5577357868
353.0000000000	0.2099408142	0.0081712963	5.9884525901
354.0000000000	0.2079408142	0.0081944444	2.3645552259
