times 	 signal 	 freqs 	 dft
319.0000000000	-0.1760907489	0.0073842593	41.2048484639
320.0000000000	-0.1430907489	0.0074074074	8.3800582639
321.0000000000	-0.1020907489	0.0074305556	21.8193499327
322.0000000000	-0.0560907489	0.0074537037	26.3352341664
323.0000000000	-0.0100907489	0.0074768519	18.6030963750
324.0000000000	0.0339092511	0.0075000000	15.7694525792
325.0000000000	0.0739092511	0.0075231481	29.4106934878
326.0000000000	0.1109092511	0.0075462963	4.1749907889
327.0000000000	0.1389092511	0.0075694444	15.6045869856
328.0000000000	0.1749092511	0.0075925926	26.0961882842
329.0000000000	0.2049092511	0.0076157407	22.9150412025
330.0000000000	0.2469092511	0.0076388889	5.2395844938
331.0000000000	0.2869092511	0.0076620370	18.3007734551
332.0000000000	0.3349092511	0.0076851852	26.2524203324
333.0000000000	0.3759092511	0.0077083333	13.8572191457
334.0000000000	0.4159092511	0.0077314815	21.6637800996
335.0000000000	0.4489092511	0.0077546296	12.5169028742
336.0000000000	0.4829092511	0.0077777778	7.2993547871
337.0000000000	0.5139092511	0.0078009259	31.2867701330
338.0000000000	0.5469092511	0.0078240741	22.5278800690
339.0000000000	0.5939092511	0.0078472222	25.8712054269
340.0000000000	0.6389092511	0.0078703704	8.0973716488
341.0000000000	0.6949092511	0.0078935185	21.0049509208
342.0000000000	0.7479092511	0.0079166667	22.6901867554
343.0000000000	0.7999092511	0.0079398148	65.2031607533
344.0000000000	0.8409092511	0.0079629630	32.8229265007
345.0000000000	0.8799092511	0.0079861111	71.0757899214
346.0000000000	0.9149092511	0.0080092593	10.1604697259
347.0000000000	0.9509092511	0.0080324074	65.8670375866
348.0000000000	0.9879092511	0.0080555556	39.9660788486
349.0000000000	1.0379092511	0.0080787037	84.2411435711
350.0000000000	1.0809092511	0.0081018519	22.3751646691
351.0000000000	1.1199092511	0.0081250000	16.5409551868
352.0000000000	1.1369092511	0.0081481481	31.5726112889
353.0000000000	1.1579092511	0.0081712963	21.4796440219
354.0000000000	1.1729092511	0.0081944444	8.3825571018
355.0000000000	1.1979092511	0.0082175926	7.3961468346
356.0000000000	1.2219092511	0.0082407407	23.7026415490
357.0000000000	1.2579092511	0.0082638889	20.8207196348
358.0000000000	1.3049092511	0.0082870370	16.7929022824
359.0000000000	1.3679092511	0.0083101852	22.2285839356
360.0000000000	1.4319092511	0.0083333333	4.9237330756
361.0000000000	1.4909092511	0.0083564815	17.7383649391
362.0000000000	1.5429092511	0.0083796296	20.8249188730
363.0000000000	1.5859092511	0.0084027778	12.0543158325
364.0000000000	1.6289092511	0.0084259259	12.4895115681
365.0000000000	1.6619092511	0.0084490741	25.3922281005
366.0000000000	1.6929092511	0.0084722222	15.8518071298
367.0000000000	1.7269092511	0.0084953704	14.9959564518
368.0000000000	1.7699092511	0.0085185185	12.1999828573
369.0000000000	1.8189092511	0.0085416667	34.2618497026
370.0000000000	1.8679092511	0.0085648148	4.3193645423
371.0000000000	1.9159092511	0.0085879630	17.9271996191
372.0000000000	1.9539092511	0.0086111111	14.0550368300
373.0000000000	1.9919092511	0.0086342593	10.9471964642
374.0000000000	2.0189092511	0.0086574074	17.9275554137
375.0000000000	2.0499092511	0.0086805556	29.5638762821
376.0000000000	2.0819092511	0.0087037037	20.1165550764
377.0000000000	2.1119092511	0.0087268519	32.9452498917
378.0000000000	2.1479092511	0.0087500000	13.5594112853
379.0000000000	2.1869092511	0.0087731481	18.5177649451
380.0000000000	2.2269092511	0.0087962963	12.0610473325
381.0000000000	2.2679092511	0.0088194444	9.3551852498
382.0000000000	2.3019092511	0.0088425926	25.1848386812
