times 	 signal 	 freqs 	 dft
180.0000000000	0.1015344741	0.0041666667	14.1211033741
181.0000000000	0.1035344741	0.0041898148	14.5752447575
182.0000000000	0.0985344741	0.0042129630	17.7662555834
183.0000000000	0.0985344741	0.0042361111	14.0207718218
184.0000000000	0.0985344741	0.0042592593	13.8049318549
185.0000000000	0.0945344741	0.0042824074	14.3751697223
186.0000000000	0.0985344741	0.0043055556	7.5852180624
187.0000000000	0.0915344741	0.0043287037	18.3401493322
188.0000000000	0.0925344741	0.0043518519	18.4668997868
189.0000000000	0.0915344741	0.0043750000	5.2369097365
190.0000000000	0.0905344741	0.0043981481	8.3154987379
191.0000000000	0.0885344741	0.0044212963	21.0681017163
192.0000000000	0.0855344741	0.0044444444	11.5862199090
193.0000000000	0.0835344741	0.0044675926	13.6756436736
194.0000000000	0.0795344741	0.0044907407	16.0509874537
195.0000000000	0.0790344741	0.0045138889	11.7960682897
196.0000000000	0.0785344741	0.0045370370	5.1862010157
197.0000000000	0.0705344741	0.0045601852	18.0519769321
198.0000000000	0.0735344741	0.0045833333	8.8436741445
199.0000000000	0.0665344741	0.0046064815	17.8176429120
200.0000000000	0.0615344741	0.0046296296	5.1372690328
201.0000000000	0.0620344741	0.0046527778	27.5933239896
202.0000000000	0.0625344741	0.0046759259	11.8088750021
203.0000000000	0.0630344741	0.0046990741	9.6862339513
204.0000000000	0.0635344741	0.0047222222	5.2037151910
205.0000000000	0.0640344741	0.0047453704	3.5172627024
206.0000000000	0.0645344741	0.0047685185	15.7204168213
207.0000000000	0.0650344741	0.0047916667	18.4509483250
208.0000000000	0.0655344741	0.0048148148	15.5420671617
209.0000000000	0.0645344741	0.0048379630	2.7661664377
210.0000000000	0.0625344741	0.0048611111	17.3166415760
211.0000000000	0.0625344741	0.0048842593	14.3291798398
212.0000000000	0.0545344741	0.0049074074	17.0023881020
213.0000000000	0.0520344741	0.0049305556	7.1799750139
214.0000000000	0.0495344741	0.0049537037	2.9311254502
215.0000000000	0.0475344741	0.0049768519	9.3432049416
216.0000000000	0.0445344741	0.0050000000	15.9067382288
217.0000000000	0.0475344741	0.0050231481	14.2857396898
218.0000000000	0.0465344741	0.0050462963	11.9960508169
219.0000000000	0.0450344741	0.0050694444	11.2672995344
220.0000000000	0.0435344741	0.0050925926	9.2707396701
221.0000000000	0.0395344741	0.0051157407	4.8424070920
222.0000000000	0.0415344741	0.0051388889	16.9468170865
223.0000000000	0.0395344741	0.0051620370	5.9752971214
224.0000000000	0.0395344741	0.0051851852	4.7426516627
225.0000000000	0.0415344741	0.0052083333	11.6847673421
226.0000000000	0.0435344741	0.0052314815	9.5795172879
227.0000000000	0.0365344741	0.0052546296	18.1566990516
228.0000000000	0.0375344741	0.0052777778	6.9121188711
229.0000000000	0.0395344741	0.0053009259	5.3526177471
230.0000000000	0.0295344741	0.0053240741	7.9908312043
231.0000000000	0.0250344741	0.0053472222	7.4743756091
232.0000000000	0.0205344741	0.0053703704	13.8745859931
233.0000000000	0.0185344741	0.0053935185	9.3497452150
234.0000000000	0.0075344741	0.0054166667	12.7534395726
235.0000000000	0.0025344741	0.0054398148	3.5516718993
236.0000000000	-0.0004655259	0.0054629630	13.0435142926
237.0000000000	-0.0049655259	0.0054861111	7.7296648485
238.0000000000	-0.0094655259	0.0055092593	15.8820763184
239.0000000000	-0.0094655259	0.0055324074	6.3815708982
240.0000000000	-0.0084655259	0.0055555556	15.0086754765
241.0000000000	-0.0084655259	0.0055787037	12.9920379407
242.0000000000	-0.0114655259	0.0056018519	5.9239704446
243.0000000000	-0.0144655259	0.0056250000	11.0688740853
244.0000000000	-0.0174655259	0.0056481481	2.8216847556
245.0000000000	-0.0164655259	0.0056712963	8.5710153251
246.0000000000	-0.0204655259	0.0056944444	12.1046662862
247.0000000000	-0.0224655259	0.0057175926	1.1104911627
248.0000000000	-0.0274655259	0.0057407407	2.7897641336
249.0000000000	-0.0264655259	0.0057638889	2.7315191883
250.0000000000	-0.0254655259	0.0057870370	10.0693231374
251.0000000000	-0.0324655259	0.0058101852	10.7984191279
