times 	 signal 	 freqs 	 dft
187.0000000000	0.0875106659	0.0043287037	2.0097315858
188.0000000000	0.0295106659	0.0043518519	7.8887640288
189.0000000000	-0.0384893341	0.0043750000	5.0165941449
190.0000000000	-0.0674893341	0.0043981481	1.4009514240
191.0000000000	-0.0574893341	0.0044212963	6.5306357743
192.0000000000	-0.0164893341	0.0044444444	1.7571792947
193.0000000000	0.0525106659	0.0044675926	5.5448701979
194.0000000000	0.1045106659	0.0044907407	11.8726633319
195.0000000000	0.1305106659	0.0045138889	6.2278333573
196.0000000000	0.1115106659	0.0045370370	4.8418004044
197.0000000000	0.0665106659	0.0045601852	7.4497080265
198.0000000000	-0.0104893341	0.0045833333	5.1598394077
199.0000000000	-0.0734893341	0.0046064815	2.8227951613
200.0000000000	-0.1114893341	0.0046296296	4.7734966880
201.0000000000	-0.0984893341	0.0046527778	7.0730544621
202.0000000000	-0.0524893341	0.0046759259	5.2419349996
203.0000000000	0.0395106659	0.0046990741	3.3268974112
204.0000000000	0.1085106659	0.0047222222	7.9740248061
205.0000000000	0.1505106659	0.0047453704	0.6533546728
206.0000000000	0.1335106659	0.0047685185	1.9085920302
207.0000000000	0.0815106659	0.0047916667	3.1236083306
208.0000000000	-0.0004893341	0.0048148148	4.2431231596
209.0000000000	-0.0624893341	0.0048379630	0.8983120034
210.0000000000	-0.1014893341	0.0048611111	7.0336253152
211.0000000000	-0.0964893341	0.0048842593	10.7303726264
212.0000000000	-0.0584893341	0.0049074074	11.6904207438
213.0000000000	0.0015106659	0.0049305556	7.4045536841
214.0000000000	0.0485106659	0.0049537037	1.4743557892
215.0000000000	0.0675106659	0.0049768519	11.2504223459
216.0000000000	0.0535106659	0.0050000000	12.1798202055
217.0000000000	0.0255106659	0.0050231481	8.8639117868
218.0000000000	-0.0044893341	0.0050462963	6.5516249540
219.0000000000	-0.0304893341	0.0050694444	4.4458873028
220.0000000000	-0.0424893341	0.0050925926	0.8801326364
221.0000000000	-0.0404893341	0.0051157407	7.2145934871
222.0000000000	-0.0214893341	0.0051388889	5.5789828083
223.0000000000	0.0005106659	0.0051620370	7.3404280808
224.0000000000	0.0345106659	0.0051851852	3.9690955803
225.0000000000	0.0415106659	0.0052083333	5.8675019183
226.0000000000	0.0145106659	0.0052314815	6.5445044040
227.0000000000	-0.0204893341	0.0052546296	3.5576926602
228.0000000000	-0.0504893341	0.0052777778	7.0630577779
229.0000000000	-0.0634893341	0.0053009259	1.0462463375
230.0000000000	-0.0474893341	0.0053240741	6.6697337085
231.0000000000	-0.0164893341	0.0053472222	4.8074671350
232.0000000000	0.0095106659	0.0053703704	6.6176030136
233.0000000000	0.0235106659	0.0053935185	1.7696571582
234.0000000000	0.0285106659	0.0054166667	3.2264171970
235.0000000000	0.0265106659	0.0054398148	1.6032006384
236.0000000000	0.0185106659	0.0054629630	3.1052594376
237.0000000000	0.0045106659	0.0054861111	2.3827437102
238.0000000000	-0.0104893341	0.0055092593	2.2435314643
239.0000000000	-0.0284893341	0.0055324074	2.9307212544
240.0000000000	-0.0354893341	0.0055555556	4.2367177374
241.0000000000	-0.0264893341	0.0055787037	3.5081423609
242.0000000000	-0.0074893341	0.0056018519	6.6744563404
243.0000000000	0.0065106659	0.0056250000	2.6774792718
244.0000000000	-0.0014893341	0.0056481481	1.3608080879
245.0000000000	-0.0154893341	0.0056712963	1.2804644023
246.0000000000	-0.0344893341	0.0056944444	1.6683468684
247.0000000000	-0.0354893341	0.0057175926	2.2879280153
248.0000000000	-0.0184893341	0.0057407407	5.0350576131
249.0000000000	-0.0084893341	0.0057638889	3.4363550543
250.0000000000	-0.0024893341	0.0057870370	3.2624827399
